Unnamed: 0,Doc_id,Message,Date,Time,Symbols,Sentiment,Words
288,268792228, SPY TSLA PCG AAPL last hour of trading for 2020 make it all count ,2020-12-31,20:00:01Z,"['AAPL', 'PCG', 'SPY', 'TSLA']",,"['spy', 'tsla', 'pcg', 'aapl', 'last', 'hour', 'trading', '2020', 'make', 'count']"
289,268791905, AAPL You like that Mr Puts don 39 t you ,2020-12-31,19:59:13Z,['AAPL'],,"['aapl', 'you', 'like', 'mr', 'put', '39']"
290,268791708, AAPL need to reclaim 133 by close Spy is worrying me though could see 368 next week ,2020-12-31,19:58:45Z,['AAPL'],,"['aapl', 'need', 'reclaim', '133', 'close', 'spy', 'worrying', 'though', 'could', 'see', '368', 'next', 'week']"
291,268791637, AAPL stuck in 133 mud,2020-12-31,19:58:36Z,['AAPL'],,"['aapl', 'stuck', '133', 'mud']"
292,268791537, AAPL 150s in 1 to 2 weeks ,2020-12-31,19:58:20Z,['AAPL'],Bullish,"['aapl', '150s', '1', '2', 'week']"
293,268791233, AAPL got a good feeling about last hour,2020-12-31,19:57:33Z,['AAPL'],,"['aapl', 'got', 'good', 'feeling', 'last', 'hour']"
294,268790693,Benzinga 39 s 2020 Year In Review Coronavirus Mayhem Historic Crash And Recovery EV Surge And More MCD ACB BAC TSLA AAPL https newsfilter io a 56648a2f62156b278be1a5a05aee55ff,2020-12-31,19:56:07Z,"['AAPL', 'BAC', 'MCD', 'TSLA', 'ACB']",,"['benzinga', '39', '2020', 'year', 'in', 'review', 'coronavirus', 'mayhem', 'historic', 'crash', 'and', 'recovery', 'ev', 'surge', 'and', 'more', 'mcd', 'acb', 'bac', 'tsla', 'aapl', 'http', 'newsfilter', 'io', '56648a2f62156b278be1a5a05aee55ff']"
295,268790138, AAPL so much pumping by Crammer for this one via action plus alerts surely it s going to hit 150,2020-12-31,19:54:43Z,['AAPL'],Bullish,"['aapl', 'much', 'pumping', 'crammer', 'one', 'via', 'action', 'plus', 'alert', 'surely', 'going', 'hit', '150']"
296,268790003, spy doesn 39 t seem like news just maybe a little catch up rally that could unwind not much in the way of catalyst feels like a correction is possible in the near future thoughts qqq aapl,2020-12-31,19:54:23Z,"['AAPL', 'SPY', 'QQQ']",,"['spy', '39', 'seem', 'like', 'news', 'maybe', 'little', 'catch', 'rally', 'could', 'unwind', 'much', 'way', 'catalyst', 'feel', 'like', 'correction', 'possible', 'near', 'future', 'thought', 'qqq', 'apple']"
297,268789924,Benzinga 39 s 2020 Year In Review Coronavirus Mayhem Historic Crash And Recovery EV Surge And More https benzinga com z 18967881 X 4sGszoWhs twitter AAPL TSLA PFE ACB GME,2020-12-31,19:54:13Z,"['AAPL', 'GME', 'PFE', 'TSLA', 'ACB']",,"['benzinga', '39', '2020', 'year', 'in', 'review', 'coronavirus', 'mayhem', 'historic', 'crash', 'and', 'recovery', 'ev', 'surge', 'and', 'more', 'http', 'benzinga', 'com', 'z', '18967881', 'x', '4sgszowhs', 'twitter', 'aapl', 'tsla', 'pfe', 'acb', 'gme']"
298,268789405, AAPL Come on AAPL Don 39 t leave 2020 RED ,2020-12-31,19:52:51Z,['AAPL'],Bullish,"['aapl', 'come', 'aapl', 'don', '39', 'leave', '2020', 'red']"
299,268789362, AAPL Adding more apple easy money 5G SUPER CYCLE is here https www google com amp s www kiplinger com investing stocks tech stocks 602018 aapl wedbush apple iphone 12 supercycle reality meeting hype 3famp AMZN QQQ SPY BABA,2020-12-31,19:52:45Z,"['AAPL', 'AMZN', 'SPY', 'QQQ', 'BABA']",,"['aapl', 'adding', 'apple', 'easy', 'money', '5g', 'super', 'cycle', 'http', 'www', 'google', 'com', 'amp', 'www', 'kiplinger', 'com', 'investing', 'stock', 'tech', 'stock', '602018', 'apple', 'wedbush', 'apple', 'iphone', '12', 'supercycle', 'reality', 'meeting', 'hype', '3famp', 'amzn', 'qqq', 'spy', 'baba']"
300,268788959, AAPL aapl 132 calls,2020-12-31,19:51:44Z,['AAPL'],,"['aapl', 'apple', '132', 'call']"
301,268788290, AAPL awesome dip this morning ,2020-12-31,19:49:56Z,['AAPL'],Bullish,"['aapl', 'awesome', 'dip', 'morning']"
302,268788219, THBR already integrated with Apple Carplay AAPL and with their own EV coming soon this one is a long hold Also they 39 ve shipped 100m units Pretty impressive ,2020-12-31,19:49:44Z,"['AAPL', 'THBR']",Bullish,"['thbr', 'already', 'integrated', 'apple', 'carplay', 'aapl', 'ev', 'coming', 'soon', 'one', 'long', 'hold', 'also', '39', 'shipped', '100m', 'unit', 'pretty', 'impressive']"
303,268787654, AAPL Apple and Tesla moving inverse Lol ,2020-12-31,19:48:11Z,['AAPL'],,"['aapl', 'apple', 'tesla', 'moving', 'inverse', 'lol']"
304,268787349, AAPL no bounce in fact decliens are just accelerate,2020-12-31,19:47:28Z,['AAPL'],Bearish,"['aapl', 'bounce', 'fact', 'decliens', 'accelerate']"
305,268787183, AAPL why is the market so hellbent on f cking the common man this is merica I m ganna fall out if this thing finishes 133 01 10 Now it s in put killer mood MMs Let s not let anyone make any money now that would be ashame ,2020-12-31,19:47:03Z,['AAPL'],Bullish,"['aapl', 'market', 'hellbent', 'f', 'cking', 'common', 'man', 'merica', 'i', 'ganna', 'fall', 'thing', 'finish', '133', '01', '10', 'now', 'put', 'killer', 'mood', 'mm', 'let', 'let', 'anyone', 'make', 'money', 'would', 'ashame']"
306,268787023, AAPL late news coming DJIA SPY,2020-12-31,19:46:40Z,"['DJIA', 'AAPL', 'SPY']",,"['aapl', 'late', 'news', 'coming', 'djia', 'spy']"
307,268786565,The stimulus bill passed billions are and will continue pouring into the economy and once we enter the next vaccination phase the number of COVID19 number will quickly diminish per experts The market will definitely skyrocket in 2021 We bulls made the right decision and we are happy this holiday season we are definitely even more optimistic about 2021 for the rest of the folks hope you will do better the next time happy holiday everyone AAPL TSLA SPY AMD BTC X,2020-12-31,19:45:25Z,"['AAPL', 'AMD', 'SPY', 'TSLA', 'BTC.X']",Bullish,"['the', 'stimulus', 'bill', 'passed', 'billion', 'continue', 'pouring', 'economy', 'enter', 'next', 'vaccination', 'phase', 'number', 'covid19', 'number', 'quickly', 'diminish', 'per', 'expert', 'the', 'market', 'definitely', 'skyrocket', '2021', 'we', 'bull', 'made', 'right', 'decision', 'happy', 'holiday', 'season', 'definitely', 'even', 'optimistic', '2021', 'rest', 'folk', 'hope', 'better', 'next', 'time', 'happy', 'holiday', 'everyone', 'aapl', 'tsla', 'spy', 'amd', 'btc', 'x']"
308,268786536, SPY quot Its not supposed to be going up Im right quot amp quot I check the Charts amp they say we should be down Im right quot or quot Market is overvalued amp it should be going down Im right quot As the old WS saying goes AAPL DIS BABA tsla,2020-12-31,19:45:20Z,"['AAPL', 'DIS', 'SPY', 'TSLA', 'BABA']",,"['spy', 'quot', 'it', 'supposed', 'going', 'im', 'right', 'quot', 'amp', 'quot', 'i', 'check', 'chart', 'amp', 'say', 'im', 'right', 'quot', 'quot', 'market', 'overvalued', 'amp', 'going', 'im', 'right', 'quot', 'a', 'old', 'w', 'saying', 'go', 'aapl', 'dis', 'baba', 'tesla']"
309,268785726, AAPL what a shakedown,2020-12-31,19:43:15Z,['AAPL'],,"['aapl', 'shakedown']"
310,268785549, AAPL close above 133 40 would be awesome,2020-12-31,19:42:48Z,['AAPL'],Bullish,"['aapl', 'close', '133', '40', 'would', 'awesome']"
311,268785501, AAPL can 39 t catch a bid,2020-12-31,19:42:40Z,['AAPL'],,"['aapl', '39', 'catch', 'bid']"
312,268785277, AAPL looking solid so far ,2020-12-31,19:42:06Z,['AAPL'],Bullish,"['aapl', 'looking', 'solid', 'far']"
313,268784938, AAPL all indexes green this down all indexes red this plummets sht stock,2020-12-31,19:41:11Z,['AAPL'],Bearish,"['aapl', 'index', 'green', 'index', 'red', 'plummet', 'sht', 'stock']"
314,268784714, SPY Are they running it to dump it or EOY book dressing if its EOY dressing we 39 re going even higher for a sick close lets see BB AAPL HD BABA,2020-12-31,19:40:40Z,"['AAPL', 'BB', 'HD', 'SPY', 'BABA']",,"['spy', 'are', 'running', 'dump', 'eoy', 'book', 'dressing', 'eoy', 'dressing', '39', 'going', 'even', 'higher', 'sick', 'close', 'let', 'see', 'bb', 'aapl', 'hd', 'baba']"
315,268784712, AAPL who is Musk controlling Wall Street with tsla ,2020-12-31,19:40:40Z,['AAPL'],,"['aapl', 'musk', 'controlling', 'wall', 'street', 'tesla']"
316,268784682, AAPL Everybody out We are out of green candles until Monday Bulls bought theistrwnd extension this morning But They are all out of stamina,2020-12-31,19:40:36Z,['AAPL'],,"['aapl', 'everybody', 'we', 'green', 'candle', 'monday', 'bull', 'bought', 'theistrwnd', 'extension', 'morning', 'but', 'they', 'stamen']"
317,268784669, AAPL cmon close 135,2020-12-31,19:40:34Z,['AAPL'],,"['aapl', 'cmon', 'close', '135']"
318,268784489, Hottest Stocks of the Day 1 ATIF 2 ZOM 3 NAKD 4 OCGN 5 AAPL Calculated using live data for trending volume volatility and more Ready to up your trading to the next level Team RVR ,2020-12-31,19:40:06Z,"['AAPL', 'OCGN', 'NAKD', 'ZOM', 'ATIF']",Bullish,"['hottest', 'stock', 'day', '1', 'atif', '2', 'zom', '3', 'nakd', '4', 'ocgn', '5', 'aapl', 'calculated', 'using', 'live', 'data', 'trending', 'volume', 'volatility', 'ready', 'trading', 'next', 'level', 'team', 'rvr']"
319,268784229, AAPL close green please,2020-12-31,19:39:27Z,['AAPL'],,"['aapl', 'close', 'green', 'please']"
320,268783990, AAPL if it closes green ill Laugh my fukn ass off ,2020-12-31,19:38:54Z,['AAPL'],,"['aapl', 'close', 'green', 'ill', 'laugh', 'fukn', 'as']"
321,268783921, AAPL barely recovering,2020-12-31,19:38:43Z,['AAPL'],Bearish,"['aapl', 'barely', 'recovering']"
322,268783543, AAPL They wanna make a Shooting Star,2020-12-31,19:37:44Z,['AAPL'],,"['aapl', 'they', 'wan', 'na', 'make', 'shooting', 'star']"
323,268783328, AAPL Mr PUTS quot But what I really want to know is quot https www youtube com watch v _OYimOt3Unc,2020-12-31,19:37:12Z,['AAPL'],,"['aapl', 'mr', 'put', 'quot', 'but', 'i', 'really', 'want', 'know', 'quot', 'http', 'www', 'youtube', 'com', 'watch', 'v', '_oyimot3unc']"
324,268783282, QS thought bill gates hated AAPL,2020-12-31,19:37:04Z,"['AAPL', 'QS']",,"['q', 'thought', 'bill', 'gate', 'hated', 'aapl']"
325,268783194, AAPL going green Please Will vwap become support New year 39 s miracle ,2020-12-31,19:36:50Z,['AAPL'],,"['aapl', 'going', 'green', 'please', 'will', 'vwap', 'become', 'support', 'new', 'year', '39', 'miracle']"
326,268783028, AAPL 80 million in block calls at the ask or above,2020-12-31,19:36:24Z,['AAPL'],,"['aapl', '80', 'million', 'block', 'call', 'ask']"
327,268782662, AAPL common bulls close above 134,2020-12-31,19:35:31Z,['AAPL'],Bullish,"['aapl', 'common', 'bull', 'close', '134']"
328,268782534, AAPL alright 100 more percent please,2020-12-31,19:35:11Z,['AAPL'],,"['aapl', 'alright', '100', 'percent', 'please']"
329,268782390, AAPL Subtract all Apple products from the world tomorrow Can you easily name a company that would fill this void even half as well If so please share If not what in the consumer products services space might stand in the way of continued dominance ,2020-12-31,19:34:53Z,['AAPL'],Bullish,"['aapl', 'subtract', 'apple', 'product', 'world', 'tomorrow', 'can', 'easily', 'name', 'company', 'would', 'fill', 'void', 'even', 'half', 'well', 'if', 'please', 'share', 'if', 'consumer', 'product', 'service', 'space', 'might', 'stand', 'way', 'continued', 'dominance']"
330,268782117, DJIA AAPL BA,2020-12-31,19:34:15Z,"['DJIA', 'AAPL', 'BA']",Bullish,"['djia', 'aapl', 'ba']"
331,268781795, CREE Among Hedge funds Whale Rock Capital Management held the most valuable stake in Cree Inc which was worth 214 6 million at the end of the third quarter On the second spot was Coatue Management which amassed 144 2 million worth of shares Iridian Asset Management Light Street Capital and Samlyn Capital were also very fond of the stock becoming one of the largest hedge fund holders of the company In terms of the portfolio weights assigned to each position Iridian Asset Management allocated the biggest weight to Cree Inc NASDAQ CREE around 1 98 of its 13F portfolio Fairpointe Capital is also relatively very bullish on the stock designating 1 92 percent of its 13F equity portfolio to CREE NIO AAPL TSLA BABA So is CREE a good stock to buy according to Hedge Funds ,2020-12-31,19:33:29Z,"['AAPL', 'CREE', 'NIO', 'TSLA', 'BABA']",Bullish,"['cree', 'among', 'hedge', 'fund', 'whale', 'rock', 'capital', 'management', 'held', 'valuable', 'stake', 'cree', 'inc', 'worth', '214', '6', 'million', 'end', 'third', 'quarter', 'on', 'second', 'spot', 'coatue', 'management', 'amassed', '144', '2', 'million', 'worth', 'share', 'iridian', 'asset', 'management', 'light', 'street', 'capital', 'samlyn', 'capital', 'also', 'fond', 'stock', 'becoming', 'one', 'largest', 'hedge', 'fund', 'holder', 'company', 'in', 'term', 'portfolio', 'weight', 'assigned', 'position', 'iridian', 'asset', 'management', 'allocated', 'biggest', 'weight', 'cree', 'inc', 'nasdaq', 'cree', 'around', '1', '98', '13f', 'portfolio', 'fairpointe', 'capital', 'also', 'relatively', 'bullish', 'stock', 'designating', '1', '92', 'percent', '13f', 'equity', 'portfolio', 'cree', 'nio', 'aapl', 'tsla', 'baba', 'so', 'cree', 'good', 'stock', 'buy', 'according', 'hedge', 'fund']"
332,268781755, AAPL AMZN TSLA QQQ SPY West Virginia health officials mistakenly gave 42 people Regeneron IV Covid treatment instead of vaccine shot WhT a cluster fuck How do you not realize your getting giving an IV instead of a shot,2020-12-31,19:33:23Z,"['AAPL', 'AMZN', 'SPY', 'TSLA', 'QQQ']",Bearish,"['aapl', 'amzn', 'tsla', 'qqq', 'spy', 'west', 'virginia', 'health', 'official', 'mistakenly', 'gave', '42', 'people', 'regeneron', 'iv', 'covid', 'treatment', 'instead', 'vaccine', 'shot', 'wht', 'cluster', 'fuck', 'how', 'realize', 'getting', 'giving', 'iv', 'instead', 'shot']"
333,268781339, AAPL here it comes 133,2020-12-31,19:32:22Z,['AAPL'],,"['aapl', 'come', '133']"
334,268781073, AAPL JPM upgraded Apple to overweight and slapped a 150 pt on them Seems only fitting they reduced their stake by 3 5 Don 39 t trust them ,2020-12-31,19:31:42Z,['AAPL'],Bearish,"['aapl', 'jpm', 'upgraded', 'apple', 'overweight', 'slapped', '150', 'pt', 'seems', 'fitting', 'reduced', 'stake', '3', '5', 'don', '39', 'trust']"
335,268780943, AAPL The gap from 12 21 is going to Get filled Perfect place to re enter there I m bullish long term but it s pretty obvious MM will fill that gap sometime next week ,2020-12-31,19:31:23Z,['AAPL'],,"['aapl', 'the', 'gap', '12', '21', 'going', 'get', 'filled', 'perfect', 'place', 'enter', 'i', 'bullish', 'long', 'term', 'pretty', 'obvious', 'mm', 'fill', 'gap', 'sometime', 'next', 'week']"
336,268780932, AAPL wow way over bought But shit that is a lot of buying power To think thats someone 39 s sock money sheesh,2020-12-31,19:31:22Z,['AAPL'],,"['aapl', 'wow', 'way', 'bought', 'but', 'shit', 'lot', 'buying', 'power', 'to', 'think', 'thats', 'someone', '39', 'sock', 'money', 'sheesh']"
337,268780821, AAPL when does after hours close today ,2020-12-31,19:31:04Z,['AAPL'],Bullish,"['aapl', 'hour', 'close', 'today']"
338,268780679, AAPL Loaded Jun 2021 135Cs,2020-12-31,19:30:42Z,['AAPL'],Bullish,"['aapl', 'loaded', 'jun', '2021', '135cs']"
339,268780358, AAPL look out below ,2020-12-31,19:29:49Z,['AAPL'],Bearish,"['aapl', 'look']"
340,268780091, AAPL NEW ARTICLE These five patents offer hints about what an Apple car could look like https www stck pro news AAPL 10015781,2020-12-31,19:29:05Z,['AAPL'],,"['aapl', 'new', 'article', 'these', 'five', 'patent', 'offer', 'hint', 'apple', 'car', 'could', 'look', 'like', 'http', 'www', 'stck', 'pro', 'news', 'aapl', '10015781']"
341,268779790, AAPL here comes 133,2020-12-31,19:28:21Z,['AAPL'],,"['aapl', 'come', '133']"
342,268779710, AAPL we will close green,2020-12-31,19:28:09Z,['AAPL'],,"['aapl', 'close', 'green']"
343,268779658, AAPL PT 134 65 https static tickerchart com screenshots 5fee25a13a3a2 png,2020-12-31,19:28:01Z,['AAPL'],Bullish,"['aapl', 'pt', '134', '65', 'http', 'static', 'tickerchart', 'com', 'screenshots', '5fee25a13a3a2', 'png']"
344,268779564, AAPL We are already re declining folx,2020-12-31,19:27:46Z,['AAPL'],Bearish,"['aapl', 'we', 'already', 'declining', 'folx']"
345,268779562, AAPL SHORTING appl at 132 can you imagine shorting appl at 132 BUY NOW AND WAIT Bear tears will cover,2020-12-31,19:27:46Z,['AAPL'],,"['aapl', 'shorting', 'appl', '132', 'imagine', 'shorting', 'appl', '132', 'buy', 'now', 'and', 'wait', 'bear', 'tear', 'cover']"
346,268779024, AAPL is it for dump ,2020-12-31,19:26:21Z,['AAPL'],,"['aapl', 'dump']"
347,268778946, AAPL why is Apple market closed And when is it gonna be open ,2020-12-31,19:26:07Z,['AAPL'],Bullish,"['aapl', 'apple', 'market', 'closed', 'and', 'gon', 'na', 'open']"
348,268778900, AAPL happy new year to me n those who bought the dip,2020-12-31,19:26:00Z,['AAPL'],,"['aapl', 'happy', 'new', 'year', 'n', 'bought', 'dip']"
349,268778638, CREE investors should pay attention to an increase in support from the world 39 s most elite money managers of late CREE was in 30 hedge funds 39 portfolios at the end of the third quarter of 2020 The all time high for this statistic is 25 This means the bullish number of hedge fund positions in this stock currently sits at its all time high NIO AAPL AMZN BABA My research was able to identify a select group of hedge fund holdings that outperformed the S amp P 500 ETFs by more than 66 percentage points since March 2017 hedge fund sentiment is an extremely useful indicator that investors should pay attention to ,2020-12-31,19:25:21Z,"['AAPL', 'AMZN', 'CREE', 'NIO', 'BABA']",Bullish,"['cree', 'investor', 'pay', 'attention', 'increase', 'support', 'world', '39', 'elite', 'money', 'manager', 'late', 'cree', '30', 'hedge', 'fund', '39', 'portfolio', 'end', 'third', 'quarter', '2020', 'the', 'time', 'high', 'statistic', '25', 'this', 'mean', 'bullish', 'number', 'hedge', 'fund', 'position', 'stock', 'currently', 'sits', 'time', 'high', 'nio', 'aapl', 'amzn', 'baba', 'my', 'research', 'able', 'identify', 'select', 'group', 'hedge', 'fund', 'holding', 'outperformed', 's', 'amp', 'p', '500', 'etf', '66', 'percentage', 'point', 'since', 'march', '2017', 'hedge', 'fund', 'sentiment', 'extremely', 'useful', 'indicator', 'investor', 'pay', 'attention']"
350,268778492, AAPL Wow Big jump up from 1 38 to 95 ,2020-12-31,19:24:59Z,['AAPL'],Bullish,"['aapl', 'wow', 'big', 'jump', '1', '38', '95']"
351,268778303, AAPL we still up trending red week holding well with Santa rally 2 days left,2020-12-31,19:24:25Z,['AAPL'],,"['aapl', 'still', 'trending', 'red', 'week', 'holding', 'well', 'santa', 'rally', '2', 'day', 'left']"
352,268778285, AAPL Follow the flow large call buyers,2020-12-31,19:24:23Z,['AAPL'],Bullish,"['aapl', 'follow', 'flow', 'large', 'call', 'buyer']"
353,268777497, AAPL finish the year in green Get it,2020-12-31,19:22:17Z,['AAPL'],Bullish,"['aapl', 'finish', 'year', 'green', 'get']"
354,268777465, AAPL we reversin btches,2020-12-31,19:22:12Z,['AAPL'],Bullish,"['aapl', 'reversin', 'btches']"
355,268777258, AAPL finish 137 today to see 145 eow next week,2020-12-31,19:21:41Z,['AAPL'],,"['aapl', 'finish', '137', 'today', 'see', '145', 'eow', 'next', 'week']"
356,268777057, AAPL lets gooooo,2020-12-31,19:21:12Z,['AAPL'],,"['aapl', 'let', 'gooooo']"
357,268776760, AAPL This is going to rally in to ER Folks are just locking in profits to buy back at cheaper prices before the next move up Whole year to worry about offsetting capital gains I said this on Monday and got the stank eye you ll see If you re holding shares then you have nothing to worry about Happy New Year ,2020-12-31,19:20:25Z,['AAPL'],Bullish,"['aapl', 'this', 'going', 'rally', 'er', 'folk', 'locking', 'profit', 'buy', 'back', 'cheaper', 'price', 'next', 'move', 'whole', 'year', 'worry', 'offsetting', 'capital', 'gain', 'i', 'said', 'monday', 'got', 'stank', 'eye', 'see', 'if', 'holding', 'share', 'nothing', 'worry', 'happy', 'new', 'year']"
358,268776717, AAPL if this finishes the day green it ll see 140 next week,2020-12-31,19:20:19Z,['AAPL'],,"['aapl', 'finish', 'day', 'green', 'see', '140', 'next', 'week']"
359,268776401, AAPL any technical traders have there handle price target ,2020-12-31,19:19:30Z,['AAPL'],Bullish,"['aapl', 'technical', 'trader', 'handle', 'price', 'target']"
360,268776342, AAPL Finish 2020 off strong princess Happy I invested at 119 Me love you long ,2020-12-31,19:19:22Z,['AAPL'],Bullish,"['aapl', 'finish', '2020', 'strong', 'princess', 'happy', 'i', 'invested', '119', 'me', 'love', 'long']"
361,268776215, SPY Jay Powell is like Jules to the Bears Whenever they think they 39 ve won he steps in like AAPL BABA HD BB,2020-12-31,19:19:07Z,"['AAPL', 'BB', 'HD', 'SPY', 'BABA']",,"['spy', 'jay', 'powell', 'like', 'jules', 'bear', 'whenever', 'think', '39', 'step', 'like', 'aapl', 'baba', 'hd', 'bb']"
362,268776012, AAPL AAPL AABB ROI stock of 2021 https www youtube com watch v DgOthBngUq0 amp feature youtu be,2020-12-31,19:18:34Z,['AAPL'],Bullish,"['aapl', 'aapl', 'aabb', 'roi', 'stock', '2021', 'http', 'www', 'youtube', 'com', 'watch', 'v', 'dgothbnguq0', 'amp', 'feature', 'youtu']"
363,268775807, AAPL at the end of it all hope it turns around no one should lose money ,2020-12-31,19:18:06Z,['AAPL'],,"['aapl', 'end', 'hope', 'turn', 'around', 'one', 'lose', 'money']"
364,268775788, AAPL THE TIME TO BUY IS NOW ,2020-12-31,19:18:04Z,['AAPL'],Bullish,"['aapl', 'the', 'time', 'to', 'buy', 'is', 'now']"
365,268775598, AAPL Time to buy gentlemen ,2020-12-31,19:17:37Z,['AAPL'],Bullish,"['aapl', 'time', 'buy', 'gentleman']"
366,268775361, AAPL for anyone who is wondering why this went down today it 39 s because i bought more shares that 39 s why it 39 s down ,2020-12-31,19:17:02Z,['AAPL'],Bullish,"['aapl', 'anyone', 'wondering', 'went', 'today', '39', 'bought', 'share', '39', '39']"
367,268775128, AAPL Look around Only Apple is buyable and eatable We need IPhone to survive the pandemic,2020-12-31,19:16:30Z,['AAPL'],,"['aapl', 'look', 'around', 'only', 'apple', 'buyable', 'eatable', 'we', 'need', 'iphone', 'survive', 'pandemic']"
368,268774954,How Options Traders Printed Millions in Profits in 2020 www smartoptions ai post howoptionstradersmademillions spy aapl tsla,2020-12-31,19:16:02Z,"['AAPL', 'SPY', 'TSLA']",,"['how', 'option', 'trader', 'printed', 'million', 'profit', '2020', 'www', 'smartoptions', 'ai', 'post', 'howoptionstradersmademillions', 'spy', 'apple', 'tesla']"
369,268774856, AAPL,2020-12-31,19:15:45Z,['AAPL'],,['aapl']
370,268774308, AAPL as I said load up guys It s your chance ,2020-12-31,19:14:20Z,['AAPL'],Bullish,"['aapl', 'i', 'said', 'load', 'guy', 'it', 'chance']"
371,268774138, AAPL Question is will Virus surging news drive AAPL down Monday ,2020-12-31,19:13:56Z,['AAPL'],,"['aapl', 'question', 'virus', 'surging', 'news', 'drive', 'aapl', 'monday']"
372,268773843, AAPL at this rate tesla will reach 800 before this reaches 138 again ,2020-12-31,19:13:08Z,['AAPL'],,"['aapl', 'rate', 'tesla', 'reach', '800', 'reach', '138']"
373,268773838, AAPL WS haters out in force today screaming hyperbole without reason or facts,2020-12-31,19:13:08Z,['AAPL'],Bullish,"['aapl', 'w', 'hater', 'force', 'today', 'screaming', 'hyperbole', 'without', 'reason', 'fact']"
374,268773561, SPY AAPL TSLA NIO At what time does the market closes today ,2020-12-31,19:12:23Z,"['AAPL', 'NIO', 'SPY', 'TSLA']",Bullish,"['spy', 'aapl', 'tsla', 'nio', 'at', 'time', 'market', 'close', 'today']"
375,268772887, BANT The Doc is here ladies and gentleman UAVS AAPL TSLA BTC X WE ALL START SOMEWHERE My Snake Senses Are Tingling ,2020-12-31,19:10:40Z,"['AAPL', 'TSLA', 'BTC.X', 'UAVS', 'BANT']",Bullish,"['bant', 'the', 'doc', 'lady', 'gentleman', 'uavs', 'aapl', 'tsla', 'btc', 'x', 'we', 'all', 'start', 'somewhere', 'my', 'snake', 'sens', 'are', 'tingling']"
376,268772227, AAPL Apple iPhone 12 Pro demand remains 39 robust 39 says J P Morgan Citing the firm 39 s availability tracker J P Morgan analyst Samik Chatterjee says Apple 39 s NASDAQ AAPL iPhone 12 Pro continues to experience quot robust demand J P Morgan maintains an Overweight rating and 150 price target on apple https seekingalpha com news 3648098 apple iphone 12 pro demand remains robust says j p morgan 3 Catalysts for Apple Stock in 2021 1 Product sales could hit records in 2021 2 Apple 39 s M1 chip is a game changer 3 Services growth https www fool com investing 2020 12 30 3 catalysts for apple stock in 2021 ,2020-12-31,19:08:53Z,['AAPL'],Bullish,"['aapl', 'apple', 'iphone', '12', 'pro', 'demand', 'remains', '39', 'robust', '39', 'say', 'j', 'p', 'morgan', 'citing', 'firm', '39', 'availability', 'tracker', 'j', 'p', 'morgan', 'analyst', 'samik', 'chatterjee', 'say', 'apple', '39', 'nasdaq', 'aapl', 'iphone', '12', 'pro', 'continues', 'experience', 'quot', 'robust', 'demand', 'j', 'p', 'morgan', 'maintains', 'overweight', 'rating', '150', 'price', 'target', 'apple', 'http', 'seekingalpha', 'com', 'news', '3648098', 'apple', 'iphone', '12', 'pro', 'demand', 'remains', 'robust', 'say', 'j', 'p', 'morgan', '3', 'catalyst', 'apple', 'stock', '2021', '1', 'product', 'sale', 'could', 'hit', 'record', '2021', '2', 'apple', '39', 'm1', 'chip', 'game', 'changer', '3', 'service', 'growth', 'http', 'www', 'fool', 'com', 'investing', '2020', '12', '30', '3', 'catalyst', 'apple', 'stock', '2021']"
377,268772205, profusionz25 AAPL All the big boy MM are out of the calls Now it 39 s just the sucker retail investors scrambling The money lost today ,2020-12-31,19:08:50Z,['AAPL'],,"['profusionz25', 'aapl', 'all', 'big', 'boy', 'mm', 'call', 'now', '39', 'sucker', 'retail', 'investor', 'scrambling', 'the', 'money', 'lost', 'today']"
378,268772037, AAPL Just chill for those thinking short term change your mindset look way ahead Apple isn 39 t going to fall anytime soon if there 39 s a dip just buy a couple shares and wait a couple months You 39 ll make profits,2020-12-31,19:08:23Z,['AAPL'],Bullish,"['aapl', 'just', 'chill', 'thinking', 'short', 'term', 'change', 'mindset', 'look', 'way', 'ahead', 'apple', '39', 'going', 'fall', 'anytime', 'soon', '39', 'dip', 'buy', 'couple', 'share', 'wait', 'couple', 'month', 'you', '39', 'make', 'profit']"
379,268772010, NIO sh t storm market portfolio today AAPL PLTR etc etc garbage now SAVE NIO ,2020-12-31,19:08:19Z,"['AAPL', 'NIO', 'PLTR']",Bullish,"['nio', 'sh', 'storm', 'market', 'portfolio', 'today', 'aapl', 'pltr', 'etc', 'etc', 'garbage', 'save', 'nio']"
380,268771992, AAPL AAPL shaking out all of the weak hands this week ,2020-12-31,19:08:17Z,['AAPL'],Bullish,"['aapl', 'aapl', 'shaking', 'weak', 'hand', 'week']"
381,268771966, KOPN if AAPL announces smart glasses this will moon Its already mooning due to VUZI success ,2020-12-31,19:08:13Z,"['AAPL', 'KOPN', 'VUZI']",Bullish,"['kopn', 'aapl', 'announces', 'smart', 'glass', 'moon', 'it', 'already', 'mooning', 'due', 'vuzi', 'success']"
382,268771915, AAPL Only people trading options or day trading upset,2020-12-31,19:08:06Z,['AAPL'],Bullish,"['aapl', 'only', 'people', 'trading', 'option', 'day', 'trading', 'upset']"
383,268771874,Top Bullish Flow Today TSLA AAPL NIO AAL QS,2020-12-31,19:07:59Z,"['AAPL', 'NIO', 'TSLA', 'AAL', 'QS']",Bullish,"['top', 'bullish', 'flow', 'today', 'tsla', 'aapl', 'nio', 'aal', 'q']"
